"Longitude","Latitude","Presence"
51.8733220826834,-86.2790481187403,0
-79.106481319759,37.3165007680655,0
95.0735986884683,-69.8677349835634,0
13.3423789590597,57.4846812523901,0
-15.1077624689788,-82.366591040045,0
75.9023674018681,21.3748739100993,0
169.43154704757,-87.2150829993188,0
-116.468094468582,-75.6658720783889,0
-116.186177385971,55.450738593936,0
79.5352587313391,45.8951074630022,0
52.6331054233015,61.9961082004011,0
-109.346319204196,-78.830446023494,0
58.9900184376165,-75.1759216189384,0
-122.99944432918,-82.7133897691965,0
-70.7814958225936,-43.4275704436004,0
128.2810095069,53.9843340404332,0
27.580869239755,18.994571454823,0
-73.531483549159,61.368163395673,0
-161.892830654979,-86.7730428464711,0
132.387101913337,-17.1950377523899,0
-117.670259175356,-77.9286270029843,0
-4.02038480853662,-83.5668308660388,0
-52.8209495870396,80.1406875252724,0
108.988752269652,24.9403700232506,0
111.900380190928,71.3573160581291,0
-120.474194495473,-77.1320857107639,0
-110.536362165585,77.6439804583788,0
117.183585914318,60.6641691178083,0
157.787716651801,51.8498105928302,0
-2.09146389272064,15.9106033854187,0
91.5796428523026,74.1693244315684,0
-96.0480273514986,-84.9354217760265,0
25.6277681514621,-33.7663863785565,0
83.7377734901384,18.8447883352637,0
34.9450811231509,61.8390377610922,0
128.784058599267,-88.925563916564,0
34.5088194659911,-78.8185209967196,0
-73.8037152145989,-13.2604674436152,0
-92.1161095541902,-84.5448010601103,0
106.432529848535,55.6647134013474,0
23.6225989717059,-72.7297932840884,0
103.678672534879,62.4899789690971,0
140.527285514399,-78.5271797329187,0
150.674658368807,-77.9202442616224,0
-5.28295027790591,25.8988299407065,0
82.8351579327136,65.0527610443532,0
-77.0063863648102,61.9088024832308,0
85.9398537618108,56.1400342732668,0
9.18315386632457,-86.2715221010149,0
-119.487914773636,49.7884356416762,0
-110.401117876172,50.5805906839669,0
-78.3805618574843,42.0813540928066,0
-74.4127995497547,-9.16968751698732,0
-52.8505400102586,-6.94073727354407,0
127.036218631547,72.78066361323,0
-64.0618503955193,-28.0866555869579,0
-64.6827189414762,-27.1705177612603,0
31.1142227449454,10.0711597129703,0
29.3942845496349,-30.4303260520101,0
32.1475296234712,47.2413221374154,0
-20.0166662968695,-87.2313391417265,0
138.477911527734,-74.2608108557761,0
101.046155970544,54.2527830228209,0
12.8861065208912,-2.42126835510135,0
-102.573714095633,20.5673777498305,0
-57.3468759353273,-83.6369792930782,0
-79.3448989791796,-5.18546663224697,0
149.399593607523,-70.3624970279634,0
130.872830988374,49.8276576399803,0
85.7998052681796,46.974125970155,0
44.2839995678514,-24.3923874571919,0
65.0725234136917,67.4940386787057,0
23.5611686552875,-79.4192533008754,0
-118.65288909059,51.3019181787968,0
147.13075817097,-33.8503751903772,0
119.695357426535,47.0616756007075,0
124.666945468634,55.3957168012857,0
138.189500612207,-26.6144948080182,0
7.0108628552407,28.9832149632275,0
29.890795967076,0.594411883503199,0
-117.753081622068,68.0035094730556,0
26.8400531099178,-75.9809753857553,0
40.2986887213774,27.4252543225884,0
-5.59944705339149,-80.312480032444,0
163.77394946292,60.6145136989653,0
138.026442152914,69.6856003254652,0
42.3151566716842,11.4809394814074,0
-86.1912791896611,40.1219829916954,0
-108.649850653019,32.0055458694696,0
97.3283783602528,68.1310416199267,0
116.467623477802,-71.0525462403893,0
84.8385698464699,22.8240781463683,0
135.773777491413,63.6564700864255,0
17.5367938657291,-2.38958206027746,0
34.5983532443643,21.9249685294926,0
26.3485706481151,-30.3807553835213,0
47.2872507711872,-22.4174473434687,0
120.599041734822,18.1183266453445,0
-109.927456621081,33.5742325522006,0
-11.3893081597053,11.6307842545211,0
28.0265031452291,63.5635268874466,0
120.190830244683,-3.26143763959408,0
114.771517734043,61.764816660434,0
22.5119818421081,22.9043257422745,0
87.8258330584504,43.0788680911064,0
16.8197151692584,-14.2811223864555,0
86.016336963512,36.5006910637021,0
-117.543377464171,71.4388650842011,0
-152.528040045872,61.28767170012,0
65.385547298938,-73.5747691243887,0
107.412936452311,-86.6703247651458,0
20.139027335681,8.00282973796129,0
3.73664195183665,33.2443186081946,0
-121.547106273938,-82.1843051351607,0
-163.256505660247,-89.2893350683153,0
108.865731100086,25.3342846408486,0
-68.7249323981814,-33.9973199181259,0
150.734118239488,-84.3971345573664,0
50.8901537582278,32.6910801231861,0
122.244597396348,-19.2689900286496,0
38.1346636405215,63.1271129474044,0
-42.0084074651822,72.3594415001571,0
125.889282145072,46.281127538532,0
79.278862180654,15.1590348221362,0
-74.6181216253899,-13.3664757013321,0
81.1479683336802,28.8300339132547,0
173.008959002327,-88.1018213927746,0
9.65140104060993,-84.9501651711762,0
-8.20406551240012,24.6153110638261,0
81.9935389165767,62.180501781404,0
58.4657196607441,-84.2579937539995,0
14.6056693699211,0.00560889020562172,0
-58.902502914425,7.47563494369388,0
143.775214005727,67.9092937149107,0
97.0697479043156,35.2709501050413,0
-64.4533855421469,79.2229824699461,0
90.9576671733521,-80.0488113425672,0
33.8857219857164,-68.5535156168044,0
40.6820674613118,55.7305959053338,0
140.942634288222,-31.7993087694049,0
54.8613225412555,-88.0283989012241,0
-65.1864161295816,-7.92210744693875,0
-63.5949492035434,-72.6271455176175,0
157.109726611525,-80.187541525811,0
-91.0371517343447,18.8359547406435,0
24.8253548122011,-3.12739163637161,0
50.9716068347916,-70.1436126604676,0
8.06731008458883,30.0442767329514,0
-127.822450983804,60.4621940292418,0
61.848546594847,56.1914213001728,0
-6.7631122819148,24.2908088490367,0
-50.1655274466611,-82.4570540338755,0
-52.0656427764334,-1.69971426948905,0
60.3616949357092,-73.1351355090737,0
22.5321663613431,-81.8690569140017,0
61.3204219099134,34.8002105019987,0
-88.8481578952633,70.5804327502847,0
-106.036096676253,36.6000620648265,0
24.0678139333613,4.98126586899161,0
136.543025653809,51.4836181886494,0
-73.0971352127381,-74.5701011270285,0
-122.330180071294,-83.4977077320218,0
-85.2010687626898,33.2543907687068,0
-75.8947934652679,36.0424702055752,0
46.0732448915951,-74.5698568411171,0
132.775123016909,-14.2004239372909,0
179.821903405245,-84.8619342781603,0
-53.9477089699358,69.4727083668113,0
-0.982485460117459,-80.4350862279534,0
149.088624592405,-33.7105868384242,0
-75.8601355412975,-89.2284415662289,0
-103.343163947575,-78.6974156275392,0
-38.7526612426154,70.9176795557141,0
146.166596335825,-82.4811869300902,0
96.6192862438038,-81.1639201827347,0
13.2893835846335,2.37948317080736,0
-61.7761461343616,-22.918526828289,0
24.1905501298606,42.9994428530335,0
6.52436950011179,22.3123933188617,0
142.868592690211,-86.4727135747671,0
33.976162429899,55.2874498069286,0
67.8176229191013,50.2595958299935,0
-120.757447944488,56.4240597188473,0
-15.9394167992286,-73.8830717280507,0
73.7022654805332,23.7528869882226,0
116.605283070821,37.0258539915085,0
-49.0665500448085,-18.8724863342941,0
84.5895440503955,44.5992327295244,0
-71.3045933446847,-49.1523753851652,0
67.1285710018128,-80.3648652508855,0
-63.2380863232538,58.0167078413069,0
105.312833266798,50.1306767575443,0
42.8127684583887,26.1347221210599,0
37.2176282992586,25.3026015125215,0
38.0368882976472,-73.3879297971725,0
95.1779064908624,17.266499530524,0
12.6887662173249,-71.6631165705621,0
46.6893448447809,-18.1805033236742,0
-62.7086181822233,-84.0392327867448,0
17.2337112785317,-12.9372778348625,0
37.2546472540125,-7.87471048533916,0
92.2021329822019,33.9820635505021,0
-129.427309199236,55.7812956161797,0
132.355819253717,47.1110180020332,0
3.5603392124176,30.3914385847747,0
45.3303038910963,16.7342500761151,0
-17.5607716711238,-83.7339304387569,0
12.7662861440331,-75.2875458449125,0
24.043888989836,23.8177895545959,0
-114.048522459343,42.9107878357172,0
128.384963476565,49.1491495631635,0
-114.694538309705,71.8270343728364,0
46.2529730936512,61.1461979337037,0
-48.6511016078293,-4.02017002925277,0
137.705696613993,58.3337831310928,0
69.0095537761226,25.9624510072172,0
43.1637740298174,42.3250163905323,0
156.732710259967,51.2449695728719,0
28.1587196467444,38.1505803205073,0
76.5593517408706,-89.4754788838327,0
-45.0217125867493,81.5046766772866,0
-79.643705340568,-0.00862255692481995,0
83.5771831404418,68.74710759148,0
-157.332985340618,64.8323428817093,0
-96.6356978798285,38.4277993813157,0
-59.0636557131074,-12.9668795503676,0
103.759817250539,63.6581641621888,0
118.20441623684,9.21954279765487,0
-78.4857396548614,-80.6791480630636,0
68.2188979187049,36.2055093050003,0
-105.74786047684,-80.3721560165286,0
-119.89847172983,42.3923809081316,0
-52.6275276020169,-4.38727606087923,0
99.1948408726603,18.5594199225307,0
44.5388526027091,18.3778906241059,0
-4.94150234619156,8.98702507838607,0
-38.3102097944357,81.8684970960021,0
11.1155180097558,21.9286378473043,0
-143.265997425187,-81.9014090113342,0
59.8663262627088,41.0824092105031,0
-0.49137907801196,25.9905928745866,0
27.6885032490827,43.180425465107,0
-6.58059758599848,38.1522176787257,0
132.809605165385,-83.2283679395914,0
-2.3107288684696,26.7668065614998,0
100.214229542762,35.4687242768705,0
-119.41118726274,-89.1733609139919,0
-105.398299328517,31.4394650049508,0
122.122714244761,-21.1754489690065,0
107.784652810078,-85.9125666320324,0
-97.4563234183006,34.2150798067451,0
81.1534118326381,-87.0990610681474,0
124.344968849327,50.2096218988299,0
45.2862280025147,-74.5249190367758,0
-90.8206396782771,49.388693831861,0
57.3545495350845,-76.8580189906061,0
34.372025874909,-1.98857961222529,0
-33.0207941518165,79.4715810567141,0
59.938822449185,59.1232812963426,0
139.237956616562,-24.3279913440347,0
121.666761494707,-86.2508581951261,0
-106.867610597983,70.7937870174646,0
21.7231722385623,43.116988427937,0
-6.44616192905232,31.5616682171822,0
-86.0744646796957,78.3597411587834,0
-52.8075819299556,77.5625032372773,0
-116.013648970984,53.4456922672689,0
27.031900123693,6.22266884893179,0
-62.2209396259859,7.73957977071404,0
-2.17188105918467,29.492456279695,0
-105.096237820107,31.3526154495776,0
-84.0713957604021,73.4325951896608,0
128.419519944582,-73.8937531597912,0
94.8587108240463,42.067146115005,0
